ID,Name,Description,Contributor,Citation,Glottocode,Year,Source,Media_IDs,Type,Map_IDs
3172,BAROPAST,,,,bara1375,traditional,wurm1981pacific,features,feature,map_1
3174,SIROMI?,,,,bara1375,traditional,wurm1981pacific,features,feature,map_1
3175,NISA ?,,,,nisa1239,traditional,wurm1981pacific,features,feature,map_1
3176,Benefa ?,,,,nisa1239,traditional,wurm1981pacific,features,feature,map_1
3177,BAUZI,,,,bauz1241,traditional,wurm1981pacific,features,feature,map_1
3179,BABURIWA,,,,obok1239,traditional,wurm1981pacific,features,feature,map_1
3180,Mid-Mbiyandoga,,,,wola1243,traditional,wurm1981pacific,features,feature,map_1
3181,Bime,,,,bime1239,traditional,wurm1981pacific,features,feature,map_1
3182,Mid-Kemandoga,,,,wola1243,traditional,wurm1981pacific,features,feature,map_1
3183,WODANI,,,,wola1243,traditional,wurm1981pacific,features,feature,map_1
3184,Western TURU,,,,turu1251,traditional,wurm1981pacific,features,feature,map_1
3185,Southern TURU,,,,iauu1242,traditional,wurm1981pacific,features,feature,map_1
3186,South Eastern TURU,,,,iauu1242,traditional,wurm1981pacific,features,feature,map_1
3187,Northern TURU,,,,iauu1242,traditional,wurm1981pacific,features,feature,map_1
3188,Northern East TURU,,,,iauu1242,traditional,wurm1981pacific,features,feature,map_1
3189,? BAPU,,,,,traditional,wurm1981pacific,features,feature,map_1
3192,WOROPEN Napan,,,,napa1243,traditional,wurm1981pacific,features,feature,map_1
3194,TARUNGGARE,,,,tung1293,traditional,wurm1981pacific,features,feature,map_1
3195,TAORI-KEI,,,,kaiy1239,traditional,wurm1981pacific,features,feature,map_1
3196,Kandepe,,,,kand1304,traditional,wurm1981pacific,features,feature,map_1
3197,ENGA Layapo,,,,laya1255,traditional,wurm1981pacific,features,feature,map_1
3198,NETE,,,,nete1240,traditional,wurm1981pacific,features,feature,map_1
3199,West Central Family,,,,nete1240,traditional,wurm1981pacific,features,feature,map_1
3201,W.lpili,,,,ipil1240,traditional,wurm1981pacific,features,feature,map_1
3203,E.lpili,,,,ipil1240,traditional,wurm1981pacific,features,feature,map_1
3204,Mongolipa,,,,hewa1241,traditional,wurm1981pacific,features,feature,map_1
3205,HEWA,,,,hewa1241,traditional,wurm1981pacific,features,feature,map_1
3208,Malamuni,,,,mara1406,traditional,wurm1981pacific,features,feature,map_1
3210,ENGA Iniai,,,,nete1240,traditional,wurm1981pacific,features,feature,map_1
3211,SUMARIUR,,,,suma1269,traditional,wurm1981pacific,features,feature,map_1
3212,SUMARIUI,,,,suma1269,traditional,wurm1981pacific,features,feature,map_1
3213,Kiane,,,,hewa1241,traditional,wurm1981pacific,features,feature,map_1
3214,HULI,,,,huli1244,traditional,wurm1981pacific,features,feature,map_1
3215,KATINJA,,,,anga1292,traditional,wurm1981pacific,features,feature,map_1
3216,N.W Kewa,,,,west2599,traditional,wurm1981pacific,features,feature,map_1
3217,N Mendi(Angal),,,,anga1293,traditional,wurm1981pacific,features,feature,map_1
3220,Augu,,,,augu1243,traditional,wurm1981pacific,features,feature,map_1
3221,W.Mendi Heneng Nipa,,,,anga1292,traditional,wurm1981pacific,features,feature,map_1
3222,Wala MENDI,,,,anga1314,traditional,wurm1981pacific,features,feature,map_1
3223,Megi,,,,megi1246,traditional,wurm1981pacific,features,feature,map_1
3224,S.Mendi(S.Angal Heneng),,,,anga1294,traditional,wurm1981pacific,features,feature,map_1
3225,FOE,,,,foii1241,traditional,wurm1981pacific,features,feature,map_1
3227,IPIKO,,,,ipik1244,traditional,wurm1981pacific,features,feature,map_1
3228,Gibaio,,,,giba1246,traditional,wurm1981pacific,features,feature,map_1
3232,Waraga,,,,wara1301,traditional,wurm1981pacific,features,feature,map_1
3233,Pupitau,,,,pupi1239,traditional,wurm1981pacific,features,feature,map_1
3234,Suri,,,,suri1271,traditional,wurm1981pacific,features,feature,map_1
3235,Boro,,,,boro1278,traditional,wurm1981pacific,features,feature,map_1
3236,Siligi,,,,sili1248,traditional,wurm1981pacific,features,feature,map_1
3237,Sopese,,,,sope1239,traditional,wurm1981pacific,features,feature,map_1
3238,Diauwereke,,,,folo1238,traditional,wurm1981pacific,features,feature,map_1
3240,Erave Dadibi,,,,erav1243,traditional,wurm1981pacific,features,feature,map_1
3242,Aurei,,,,aure1239,traditional,wurm1981pacific,features,feature,map_1
3244,BARUYA,,,,baru1267,traditional,wurm1981pacific,features,feature,map_1
3246,KEURU Aheave,,,,ahea1235,traditional,wurm1981pacific,features,feature,map_1
3247,DYUGUN,,,,dyug1238,traditional,wurm1981pacific,features,feature,map_1
3248,Laragyan,,,,lara1258,traditional,wurm1981pacific,features,feature,map_1
3250,Burarran Family,,,,bure1238,traditional,wurm1981pacific,features,feature,map_1
3252,Nakkaran Family-Level Isolate,,,,naka1260,traditional,wurm1981pacific,features,feature,map_1
3253,Djeebbanan Family-Level Isolate,,,,djee1236,traditional,wurm1981pacific,features,feature,map_1
3255,Gunwinyguan Family,,,,gunw1250,traditional,wurm1981pacific,features,feature,map_1
3256,Nhulunbuy,,,,yuul1239,traditional,wurm1981pacific,features,feature,map_1
3257,Minginan Family-Level Isolate,,,,mink1237,traditional,wurm1981pacific,features,feature,map_1
3258,Enindhilyagwan Family-Level Isolate,,,,nung1290,traditional,wurm1981pacific,features,feature,map_1
3259,NGALAKAN,,,,ngal1293,traditional,wurm1981pacific,features,feature,map_1
3261,NGALIWURU,,,,ngal1294,traditional,wurm1981pacific,features,feature,map_1
3262,DJAWI,,,,,traditional,wurm1981pacific,features,feature,map_1
3263,South-West Group,,,,pama1250,traditional,wurm1981pacific,features,feature,map_1
3264,Yiwaidjan Family,,,,iwai1246,traditional,wurm1981pacific,features,feature,map_1
3267,Gagudjuan Family-Level Isolate,,,,gaga1251,traditional,wurm1981pacific,features,feature,map_1
3268,Mangerrian Family,,,,giim1238,traditional,wurm1981pacific,features,feature,map_1
3270,Warayan Family-Level Isolate,,,,wara1290,traditional,wurm1981pacific,features,feature,map_1
3271,NGENKI-WUMERRI,,,,ngan1297,traditional,wurm1981pacific,features,feature,map_1
3272,Daly Family,,,,west2434,traditional,wurm1981pacific,features,feature,map_1
3274,Gungaraganyan Family-Level Isolate,,,,kung1259,traditional,wurm1981pacific,features,feature,map_1
3276,Badjala,,,,baty1234,traditional,wurm1981pacific,features,feature,map_1
3278,WAGIMAN,,,,wage1238,traditional,wurm1981pacific,features,feature,map_1
3279,Yangmanic Group,,,,yang1287,traditional,wurm1981pacific,features,feature,map_1
3281,ALAWA,,,,alaw1244,traditional,wurm1981pacific,features,feature,map_1
3282,MANGARAYI,,,,mang1381,traditional,wurm1981pacific,features,feature,map_1
3283,GAYARDILT,,,,kaya1319,traditional,wurm1981pacific,features,feature,map_1
3285,GARADYARI,,,,kara1476,traditional,wurm1981pacific,features,feature,map_1
3286,NGARLA,,,,ngar1296,traditional,wurm1981pacific,features,feature,map_1
3287,"NYAMAL,INLAND",,,,nyam1271,traditional,wurm1981pacific,features,feature,map_1
3288,AGARLUMA,,,,ngar1287,traditional,wurm1981pacific,features,feature,map_1
3289,MARTU YHUNIRA,,,,mart1255,traditional,wurm1981pacific,features,feature,map_1
3290,KARIVARRA,,,,kari1304,traditional,wurm1981pacific,features,feature,map_1
3292,NHUWALA,,,,nhuw1239,traditional,wurm1981pacific,features,feature,map_1
3295,SOUTH-West Group,,,,mirn1243,traditional,wurm1981pacific,features,feature,map_1
3296,YANYUWA,,,,yany1243,traditional,wurm1981pacific,features,feature,map_1
3297,Null,,,,,traditional,wurm1981pacific,features,feature,map_1
3298,Bunwurung,,,,boon1243,traditional,wurm1981pacific,features,feature,map_1
3300,PERAMANGK,,,,kaur1267,traditional,wurm1981pacific,features,feature,map_1
3301,NUNUNGAL,,,,,traditional,wurm1981pacific,features,feature,map_1
3302,GOWAR,,,,guwa1244,traditional,wurm1981pacific,features,feature,map_1
3303,BAYALI,,,,baya1257,traditional,wurm1981pacific,features,feature,map_1
3305,BANDYIN,,,,warr1255,traditional,wurm1981pacific,features,feature,map_1
3306,LARDIL,,,,lard1243,traditional,wurm1981pacific,features,feature,map_1
3307,Mangarayan Family-Level Isolate,,,,yany1243,traditional,wurm1981pacific,features,feature,map_1
3309,NO,,,,wuna1249,traditional,wurm1981pacific,features,feature,map_1
3310,MURRINHPATHA,,,,murr1259,traditional,wurm1981pacific,features,feature,map_1
3312,Nunggubuyan Family-Level Isolate,,,,nung1290,traditional,wurm1981pacific,features,feature,map_1
3315,Tiwian Family-Level Isolate,,,,tiwi1244,traditional,wurm1981pacific,features,feature,map_1
3319,KALA LAGAW YA,,,,kala1377,traditional,wurm1981pacific,features,feature,map_1
3320,BUNABA,,,,buna1275,traditional,wurm1981pacific,features,feature,map_1
3321,GUNIYAN,,,,goon1238,traditional,wurm1981pacific,features,feature,map_1
3322,Wunambal Gambera Miwa,,,,wuna1249,traditional,wurm1981pacific,features,feature,map_1
3323,Guluwarin Kitja,,,,kitj1240,traditional,wurm1981pacific,features,feature,map_1
3324,NYIGINA,,,,nyig1240,traditional,wurm1981pacific,features,feature,map_1
3325,YAWURU,,,,yawu1244,traditional,wurm1981pacific,features,feature,map_1
3326,Nyulnyulan Family,,,,nyul1248,traditional,wurm1981pacific,features,feature,map_1
3327,WARWA,,,,warr1258,traditional,wurm1981pacific,features,feature,map_1
3330,DJINGILI,,,,djin1251,traditional,wurm1981pacific,features,feature,map_1
3331,Djingili-Wambayan Family,,,,mirn1241,traditional,wurm1981pacific,features,feature,map_1
3332,WAMBAYA,,,,nucl1328,traditional,wurm1981pacific,features,feature,map_1
3333,MINGIN,,,,mink1237,traditional,wurm1981pacific,features,feature,map_1
3334,NGANYAYWA,,,,ngan1296,traditional,wurm1981pacific,features,feature,map_1
3335,DYANGADI,,,,dyan1250,traditional,wurm1981pacific,features,feature,map_1
3336,THAWA,,,,thaw1238,traditional,wurm1981pacific,features,feature,map_1
3337,NGUNAWAL,,,,ngun1277,traditional,wurm1981pacific,features,feature,map_1
3339,Warrim,,,,wori1245,traditional,wurm1981pacific,features,feature,map_1
3340,AWAEAKAL,,,,awab1243,traditional,wurm1981pacific,features,feature,map_1
3341,BIRBAY,,,,wori1245,traditional,wurm1981pacific,features,feature,map_1
3342,GADANG Gadang,,,,wori1245,traditional,wurm1981pacific,features,feature,map_1
3343,YALARNNGIC,,,,yala1262,traditional,wurm1981pacific,features,feature,map_1
3344,Ungarinjin Guwidj Wilawila Wolyamidi,,,,ngar1284,traditional,wurm1981pacific,features,feature,map_1
3345,Unggumi  Worord,,,,ungg1243,traditional,wurm1981pacific,features,feature,map_1
3346,Gadjerawang Miriwung,,,,miri1274,traditional,wurm1981pacific,features,feature,map_1
3348,Waka-Kabic Group,,,,waka1283,traditional,wurm1981pacific,features,feature,map_1
3349,Wiradhuric Group,,,,wira1261,traditional,wurm1981pacific,features,feature,map_1
3350,KDINJMAL KINGKEL,,,,dhar1248,traditional,wurm1981pacific,features,feature,map_1
3351,GUWENG,,,,gure1255,traditional,wurm1981pacific,features,feature,map_1
3353,GAYABARA,,,,waka1274,traditional,wurm1981pacific,features,feature,map_1
3354,Yuin-Kuric Group,,,,yuin1243,traditional,wurm1981pacific,features,feature,map_1
3355,YAYGIR,,,,yayg1236,traditional,wurm1981pacific,features,feature,map_1
3356,NGUNDANBI,,,,yaga1256,traditional,wurm1981pacific,features,feature,map_1
3358,WULI WULI,,,,wuli1242,traditional,wurm1981pacific,features,feature,map_1
3359,Bandjalangic Group,,,,band1339,traditional,wurm1981pacific,features,feature,map_1
3360,YAGARA,,,,yaga1262,traditional,wurm1981pacific,features,feature,map_1
3361,Gumbaynggiric Group,,,,gumb1242,traditional,wurm1981pacific,features,feature,map_1
3364,Yidinyic Group,,,,yidi1249,traditional,wurm1981pacific,features,feature,map_1
3365,YIDINY,,,,yidi1250,traditional,wurm1981pacific,features,feature,map_1
3366,WANYURR,,,,yidi1250,traditional,wurm1981pacific,features,feature,map_1
3367,Maric Group,,,,mari1445,traditional,wurm1981pacific,features,feature,map_1
3368,Nyawaygic Group,,,,nyaw1248,traditional,wurm1981pacific,features,feature,map_1
3369,BARROW POINT,,,,barr1247,traditional,wurm1981pacific,features,feature,map_1
3370,Paman Group,,,,pama1251,traditional,wurm1981pacific,features,feature,map_1
3372,NORTHERN PAMA,,,,nort2758,traditional,wurm1981pacific,features,feature,map_1
3373,NORTH EASTERN PAMA,,,,nort3256,traditional,wurm1981pacific,features,feature,map_1
3376,GALIBAMU,,,,guga1239,traditional,wurm1981pacific,features,feature,map_1
3377,YANDA,,,,yand1251,traditional,wurm1981pacific,features,feature,map_1
3379,WARLMANPA,,,,warl1255,traditional,wurm1981pacific,features,feature,map_1
3380,DARAMBAL,,,,dhar1248,traditional,wurm1981pacific,features,feature,map_1
3382,MANGARLA,,,,mang1383,traditional,wurm1981pacific,features,feature,map_1
3387,DYIRBAL,,,,dyir1250,traditional,wurm1981pacific,features,feature,map_1
3390,NGARDI,,,,ngar1288,traditional,wurm1981pacific,features,feature,map_1
3393,WANGKAJUNGKA,,,,wang1288,traditional,wurm1981pacific,features,feature,map_1
3394,BIRRIA,,,,pirr1240,traditional,wurm1981pacific,features,feature,map_1
3395,PINTUPI,,,,pint1254,traditional,wurm1981pacific,features,feature,map_1
3396,Karnic Group,,,,karn1253,traditional,wurm1981pacific,features,feature,map_1
3398,GUWA,,,,guwa1242,traditional,wurm1981pacific,features,feature,map_1
3399,YIRANDHALI,,,,yira1239,traditional,wurm1981pacific,features,feature,map_1
3402,GALGADUNGIC,,,,galg1238,traditional,wurm1981pacific,features,feature,map_1
3403,Wagaya-Warluwaric Group,,,,ngar1291,traditional,wurm1981pacific,features,feature,map_1
3404,Muruwaric Group-Level Isolate,,,,muru1265,traditional,wurm1981pacific,features,feature,map_1
3406,ANDEGEREBINHA,,,,ande1247,traditional,wurm1981pacific,features,feature,map_1
3408,YURUWINGA,,,,ayer1246,traditional,wurm1981pacific,features,feature,map_1
3409,Ngangurugu,,,,lowe1402,traditional,wurm1981pacific,features,feature,map_1
3411,Ngarinyeric-Yithayithic Grop,,,,lowe1401,traditional,wurm1981pacific,features,feature,map_1
3412,BUNGANDIDJ,,,,warr1256,traditional,wurm1981pacific,features,feature,map_1
3413,KOLAKNGAT,,,,cola1237,traditional,wurm1981pacific,features,feature,map_1
3414,Kulinic Group,,,,kuli1251,traditional,wurm1981pacific,features,feature,map_1
3415,MUK-THANG Dialects:Thangqual(Kratauatungalung),,,,gana1279,traditional,wurm1981pacific,features,feature,map_1
3416,MUK-THANG Dialects:Muk-Thang(Brabiralung),,,,gana1279,traditional,wurm1981pacific,features,feature,map_1
3417,Tatungaiung,,,,gana1278,traditional,wurm1981pacific,features,feature,map_1
3418,Braiakaulung,,,,gana1278,traditional,wurm1981pacific,features,feature,map_1
3420,WATHAWURUNG,,,,wath1238,traditional,wurm1981pacific,features,feature,map_1
3422,MARAWARA,,,,darl1243,traditional,wurm1981pacific,features,feature,map_1
3423,DYIRRINGANY,,,,dhur1239,traditional,wurm1981pacific,features,feature,map_1
3424,DHARAWAL,,,,thur1254,traditional,wurm1981pacific,features,feature,map_1
3425,GUNDUNGURA,,,,gund1248,traditional,wurm1981pacific,features,feature,map_1
3426,DHURGA,,,,dhur1239,traditional,wurm1981pacific,features,feature,map_1
3427,Walgalu,,,,ngar1297,traditional,wurm1981pacific,features,feature,map_1
3428,Thana-wurung,,,,daun1234,traditional,wurm1981pacific,features,feature,map_1
3429,MUK-THANG Dialects:Bidhawal,,,,gana1268,traditional,wurm1981pacific,features,feature,map_1
3431,PALLANGANM DDANG,,,,pall1243,traditional,wurm1981pacific,features,feature,map_1
3433,WIRADHURI,,,,wira1262,traditional,wurm1981pacific,features,feature,map_1
3435,DHUDUROA,,,,dhud1236,traditional,wurm1981pacific,features,feature,map_1
3436,YABULA YABULA,,,,yabu1234,traditional,wurm1981pacific,features,feature,map_1
3437,YOTA YOTA,,,,yort1237,traditional,wurm1981pacific,features,feature,map_1
3439,Ngawait,,,,uppe1415,traditional,wurm1981pacific,features,feature,map_1
3440,NARRUNGGA,,,,naru1238,traditional,wurm1981pacific,features,feature,map_1
3441,KAURNA,,,,kaur1267,traditional,wurm1981pacific,features,feature,map_1
3442,NUGUNU,,,,nugu1241,traditional,wurm1981pacific,features,feature,map_1
3443,WADIGALI,,,,wadi1261,traditional,wurm1981pacific,features,feature,map_1
3444,NGADJURI,,,,ngad1257,traditional,wurm1981pacific,features,feature,map_1
3445,BANDJIGALI BANDJIGALI,,,,darl1243,traditional,wurm1981pacific,features,feature,map_1
3446,WILYAGALI,,,,wilj1239,traditional,wurm1981pacific,features,feature,map_1
3447,WANYUBARLGU,,,,darl1243,traditional,wurm1981pacific,features,feature,map_1
3448,SOUTHERN bAAGANDJI,,,,darl1243,traditional,wurm1981pacific,features,feature,map_1
3450,Erawirung,,,,yira1241,traditional,wurm1981pacific,features,feature,map_1
3452,KERAMIN,,,,kera1256,traditional,wurm1981pacific,features,feature,map_1
3453,NARI-NARI,,,,nari1241,traditional,wurm1981pacific,features,feature,map_1
3454,GURNU,,,,darl1243,traditional,wurm1981pacific,features,feature,map_1
3455,Baagandji Group,,,,darl1243,traditional,wurm1981pacific,features,feature,map_1
3457,YITHA-YITHA,,,,yith1234,traditional,wurm1981pacific,features,feature,map_1
3458,YARLUYANDI,,,,yarl1238,traditional,wurm1981pacific,features,feature,map_1
3460,DIYARI,,,,dier1241,traditional,wurm1981pacific,features,feature,map_1
3461,DIRARI,,,,dira1238,traditional,wurm1981pacific,features,feature,map_1
3464,Arandic Group,,,,aran1267,traditional,wurm1981pacific,features,feature,map_1
3465,ANMATJIRRA,,,,anma1239,traditional,wurm1981pacific,features,feature,map_1
3466,Aradnic Group,,,,aran1267,traditional,wurm1981pacific,features,feature,map_1
3468,ALYAWARRA,,,,alya1239,traditional,wurm1981pacific,features,feature,map_1
3469,Ngarkat,,,,uppe1415,traditional,wurm1981pacific,features,feature,map_1
3472,DHANGGAGARLI,,,,darl1243,traditional,wurm1981pacific,features,feature,map_1
3473,EASTERN ARANDA,,,,east2379,traditional,wurm1981pacific,features,feature,map_1
3474,GUYANI,,,,guya1249,traditional,wurm1981pacific,features,feature,map_1
3475,ADYNYAMATHANHA,,,,adny1235,traditional,wurm1981pacific,features,feature,map_1
3476,WAANYI,,,,wany1247,traditional,wurm1981pacific,features,feature,map_1
3477,GARAWA,,,,gara1269,traditional,wurm1981pacific,features,feature,map_1
3478,YUGULDA,,,,gang1267,traditional,wurm1981pacific,features,feature,map_1
3479,NYANGGA,,,,gang1267,traditional,wurm1981pacific,features,feature,map_1
3480,WAGAYA,,,,waga1260,traditional,wurm1981pacific,features,feature,map_1
3481,WARUMUNGU,,,,waru1265,traditional,wurm1981pacific,features,feature,map_1
3482,GAYIYAMAR / MARA,,,,mara1385,traditional,wurm1981pacific,features,feature,map_1
3483,YUGUL,,,,yugu1250,traditional,wurm1981pacific,features,feature,map_1
3484,GUUGU YIMIDHIRR,,,,gugu1255,traditional,wurm1981pacific,features,feature,map_1
3485,DJANGUN / MULURIDYI,,,,mulu1243,traditional,wurm1981pacific,features,feature,map_1
3486,GUGU YALANDYI,,,,yala1261,traditional,wurm1981pacific,features,feature,map_1
3490,Western  SOUTHERN TASMANIAN,,,,sout3391,traditional,wurm1981pacific,features,feature,map_1
3493,South-eastern  SOUTHERN TASMANIAN,,,,sout1293,traditional,wurm1981pacific,features,feature,map_1
3494,NORTHERN TASMANIAN,,,,west1503,traditional,wurm1981pacific,features,feature,map_1
3495,Mid-eastern  SOUTHERN TASMANIAN,,,,sout1439,traditional,wurm1981pacific,features,feature,map_1
3496,North-eastern  SOUTHERN TASMANIAN,,,,nort1442,traditional,wurm1981pacific,features,feature,map_1
3498,Tasmanian,,,,west1503,traditional,wurm1981pacific,features,feature,map_1
3502,Yotayotic Group,,,,yort1237,traditional,wurm1981pacific,features,feature,map_1
3515,GADSUP,,,,gads1258,traditional,wurm1981pacific,features,feature,map_1
3516,AGARABI,,,,agar1252,traditional,wurm1981pacific,features,feature,map_1
3517,UKURIGUMA,,,,ukur1240,traditional,wurm1981pacific,features,feature,map_1
3518,BILAKURA,,,,bila1257,traditional,wurm1981pacific,features,feature,map_1
3519,AMAIMON,,,,amai1246,traditional,wurm1981pacific,features,feature,map_1
3523,RAO,,,,raoo1244,traditional,wurm1981pacific,features,feature,map_1
3524,GOROVU,,,,goro1261,traditional,wurm1981pacific,features,feature,map_1
3525,KUNDUN,,,,anam1248,traditional,wurm1981pacific,features,feature,map_1
3526,MORESADA,,,,more1258,traditional,wurm1981pacific,features,feature,map_1
3527,YONGGOM,,,,yong1280,traditional,wurm1981pacific,features,feature,map_1
3528,KAETI,,,,mand1473,traditional,wurm1981pacific,features,feature,map_1
3530,HUMENE,,,,hume1246,traditional,wurm1981pacific,features,feature,map_1
3531,Tublamo,,,,tubu1241,traditional,wurm1981pacific,features,feature,map_1
3532,Buaga,,,,buag1237,traditional,wurm1981pacific,features,feature,map_1
3533,Kubuli,,,,kubu1240,traditional,wurm1981pacific,features,feature,map_1
3534,Kega,,,,ikeg1236,traditional,wurm1981pacific,features,feature,map_1
3535,Omene,,,,omen1237,traditional,wurm1981pacific,features,feature,map_1
3536,Alepa,,,,alep1237,traditional,wurm1981pacific,features,feature,map_1
3537,Vora,,,,vora1237,traditional,wurm1981pacific,features,feature,map_1
3540,N-E KOIARI,,,,gras1249,traditional,wurm1981pacific,features,feature,map_1
3541,Eastern,,,,moun1252,traditional,wurm1981pacific,features,feature,map_1
3542,Lesser Eastern,,,,moun1252,traditional,wurm1981pacific,features,feature,map_1
3543,GAINA,,,,gain1243,traditional,wurm1981pacific,features,feature,map_1
3545,KUMAN,,,,kuma1280,traditional,wurm1981pacific,features,feature,map_1
3546,NAGANE,,,,naga1404,traditional,wurm1981pacific,features,feature,map_1
3547,Aua,,,,awaa1246,traditional,wurm1981pacific,features,feature,map_1
3549,Papua New Guinea,,,,wata1253,traditional,wurm1981pacific,features,feature,map_1
3551,TAKIA,,,,taki1248,traditional,wurm1981pacific,features,feature,map_1
3553,GABUTAMUN,,,,gabu1248,traditional,wurm1981pacific,features,feature,map_1
3554,Central TIMBE,,,,cent2113,traditional,wurm1981pacific,features,feature,map_1
3556,BENARENA,,,,bena1264,traditional,wurm1981pacific,features,feature,map_1
3557,Gotomi,,,,koto1252,traditional,wurm1981pacific,features,feature,map_1
3558,KALULI,,,,kalu1248,traditional,wurm1981pacific,features,feature,map_1
3560,North URAT,,,,wase1250,traditional,wurm1981pacific,features,feature,map_1
3561,South URAT,,,,urat1244,traditional,wurm1981pacific,features,feature,map_1
3562,YU,,,,yill1241,traditional,wurm1981pacific,features,feature,map_1
3563,ELKEI,,,,elke1240,traditional,wurm1981pacific,features,feature,map_1
3565,AIKL,,,,yang1294,traditional,wurm1981pacific,features,feature,map_1
3566,Torricelli Phylum,,,,nucl1708,traditional,wurm1981pacific,features,feature,map_1
3568,ALU,,,,diaa1238,traditional,wurm1981pacific,features,feature,map_1
3569,GALU,,,,sina1269,traditional,wurm1981pacific,features,feature,map_1
3570,AGI,,,,agii1245,traditional,wurm1981pacific,features,feature,map_1
3571,YAPUNDA,,,,yapu1240,traditional,wurm1981pacific,features,feature,map_1
3572,ARUOP,,,,aruo1240,traditional,wurm1981pacific,features,feature,map_1
3573,BRAGAT,,,,brag1240,traditional,wurm1981pacific,features,feature,map_1
3574,ULAU-SUAIN,,,,ulau1237,traditional,wurm1981pacific,features,feature,map_1
3575,ALI,,,,alii1241,traditional,wurm1981pacific,features,feature,map_1
3576,BUN,,,,bunn1240,traditional,wurm1981pacific,features,feature,map_1
3577,MIYAK,,,,kyen1243,traditional,wurm1981pacific,features,feature,map_1
3578,ALFENDIO,,,,nanu1240,traditional,wurm1981pacific,features,feature,map_1
3579,YURI,,,,kark1258,traditional,wurm1981pacific,features,feature,map_1
3582,WARIS,,,,wari1266,traditional,wurm1981pacific,features,feature,map_1
3583,WAINA,,,,sowa1245,traditional,wurm1981pacific,features,feature,map_1
3584,AMANAB,,,,aman1265,traditional,wurm1981pacific,features,feature,map_1
3585,DEAR,,,,dera1245,traditional,wurm1981pacific,features,feature,map_1
3586,EMUMU,,,,emum1240,traditional,wurm1981pacific,features,feature,map_1
3587,Duka-Ekor,,,,duka1248,traditional,wurm1981pacific,features,feature,map_1
3588,Apmisibil,,,,apmi1239,traditional,wurm1981pacific,features,feature,map_1
3589,Lower Bele,,,,lowe1415,traditional,wurm1981pacific,features,feature,map_1
3590,Hegenagi,,,,moni1261,traditional,wurm1981pacific,features,feature,map_1
3591,MONI Dugindoga,,,,moni1261,traditional,wurm1981pacific,features,feature,map_1
3592,Kemandoga,,,,moni1261,traditional,wurm1981pacific,features,feature,map_1
3595,Kubalia B,,,,boik1241,traditional,wurm1981pacific,features,feature,map_1
3596,Kubalia A,,,,boik1241,traditional,wurm1981pacific,features,feature,map_1
3597,Naguim C,,,,boik1241,traditional,wurm1981pacific,features,feature,map_1
3598,Naguim B,,,,boik1241,traditional,wurm1981pacific,features,feature,map_1
3599,Naguim A,,,,boik1241,traditional,wurm1981pacific,features,feature,map_1
3600,E-Coast,,,,nucl1622,traditional,wurm1981pacific,features,feature,map_1
3601,W-Coast,,,,nucl1622,traditional,wurm1981pacific,features,feature,map_1
3604,RON,,,,roon1237,traditional,wurm1981pacific,features,feature,map_1
3605,MOESWAR,,,,meos1237,traditional,wurm1981pacific,features,feature,map_1
3606,KURUDU,,,,kuru1305,traditional,wurm1981pacific,features,feature,map_1
3607,KANDAS,,,,kand1301,traditional,wurm1981pacific,features,feature,map_1
3608,Laket,,,,lake1254,traditional,wurm1981pacific,features,feature,map_1
3609,SURSURUNGA,,,,surs1246,traditional,wurm1981pacific,features,feature,map_1
3610,Maket,,,,make1251,traditional,wurm1981pacific,features,feature,map_1
3611,Patpatar,,,,patp1243,traditional,wurm1981pacific,features,feature,map_1
3612,Pala,,,,pala1343,traditional,wurm1981pacific,features,feature,map_1
3613,Sokirik,,,,soki1239,traditional,wurm1981pacific,features,feature,map_1
3614,Usen,,,,usen1237,traditional,wurm1981pacific,features,feature,map_1
3615,Barok,,,,nucl1489,traditional,wurm1981pacific,features,feature,map_1
3616,Mesi,,,,mesi1243,traditional,wurm1981pacific,features,feature,map_1
3617,Lelet,,,,lele1268,traditional,wurm1981pacific,features,feature,map_1
3618,Danu,,,,danu1250,traditional,wurm1981pacific,features,feature,map_1
3619,Malom,,,,malo1244,traditional,wurm1981pacific,features,feature,map_1
3620,Katingan,,,,kati1275,traditional,wurm1981pacific,features,feature,map_1
3621,Ugana,,,,ugan1242,traditional,wurm1981pacific,features,feature,map_1
3622,Lavatbura,,,,lava1240,traditional,wurm1981pacific,features,feature,map_1
3623,Lamusong,,,,lamu1255,traditional,wurm1981pacific,features,feature,map_1
3624,Kontu,,,,kont1245,traditional,wurm1981pacific,features,feature,map_1
3625,NOTSI,,,,nots1237,traditional,wurm1981pacific,features,feature,map_1
3627,NALIK,,,,nali1244,traditional,wurm1981pacific,features,feature,map_1
3628,KUOT(PANARAS),,,,kuot1243,traditional,wurm1981pacific,features,feature,map_1
3630,Western KARA,,,,kara1486,traditional,wurm1981pacific,features,feature,map_1
3631,Eastern KARA,,,,kara1486,traditional,wurm1981pacific,features,feature,map_1
3632,Western TIGAK,,,,west2525,traditional,wurm1981pacific,features,feature,map_1
3634,TIANG,,,,tian1237,traditional,wurm1981pacific,features,feature,map_1
3635,Southern TIGAK,,,,sout2871,traditional,wurm1981pacific,features,feature,map_1
3636,Central TIGAK,,,,cent2064,traditional,wurm1981pacific,features,feature,map_1
3637,Anir,,,,tang1348,traditional,wurm1981pacific,features,feature,map_1
